order_id,customer_id,order_date,amount,product_id,product_category
ORD02514,CUST0457,2024-05-07,199.57,PROD1718,Fashion
ORD02515,CUST0383,2021-09-17,182.82,PROD3568,Toys
ORD02516,CUST0125,2021-11-29,255.57,PROD7289,Books
ORD02517,CUST0063,2024-02-24,173.23,PROD4645,Beauty
ORD02518,CUST0415,2021-05-16,25.21,PROD1667,Home
ORD02519,CUST0414,2022-11-27,174.87,PROD5699,Electronics
ORD02520,CUST0049,2022-07-10,289.96,PROD4235,Beauty
ORD02521,CUST0048,2025-03-07,19.32,PROD4116,Home
ORD02522,CUST0070,2022-05-28,49.71,PROD1672,Books
ORD02523,CUST0437,2021-10-02,448.28,PROD5872,Fashion
ORD02524,CUST0001,2025-04-01,39.38,PROD8622,Home
ORD02525,CUST0140,2023-07-16,128.9,PROD4428,Fashion
ORD02526,CUST0286,2022-11-17,112.32,PROD6057,Electronics
ORD02527,CUST0063,2021-08-16,241.96,PROD3421,Beauty
ORD02528,CUST0208,2022-10-15,180.33,PROD5268,Toys
ORD02529,CUST0440,2021-04-18,440.56,PROD6456,Home
ORD02530,CUST0149,2025-10-01,345.56,PROD8921,Books
ORD02531,CUST0252,2022-11-03,130.08,PROD6750,Electronics
ORD02532,CUST0278,2025-07-05,236.95,PROD5621,Beauty
ORD02533,CUST0229,2024-04-14,173.23,PROD1330,Electronics
ORD02534,CUST0290,2022-06-24,204.49,PROD2900,Books
ORD02535,CUST0355,2024-02-22,86.95,PROD5729,Beauty
ORD02536,CUST0153,2025-09-17,151.85,PROD1597,Home
ORD02537,CUST0442,2020-11-24,169.62,PROD9540,Fashion
ORD02538,CUST0029,2023-10-03,200.7,PROD7012,Home
ORD02539,CUST0430,2021-12-03,127.24,PROD6237,Books
ORD02540,CUST0350,2024-03-17,286.24,PROD8102,Home
ORD02541,CUST0412,2021-09-26,423.15,PROD1279,Toys
ORD02542,CUST0145,2022-05-01,314.55,PROD5733,Electronics
ORD02543,CUST0474,2024-02-13,436.12,PROD1803,Toys
ORD02544,CUST0051,2021-06-21,279.98,PROD8473,Electronics
ORD02545,CUST0281,2022-08-20,62.75,PROD4163,Books
ORD02546,CUST0023,2021-03-03,243.82,PROD4750,Toys
ORD02547,CUST0479,2024-01-21,433.75,PROD9443,Fashion
ORD02548,CUST0040,2023-06-04,301.42,PROD1826,Beauty
ORD02549,CUST0085,2025-04-23,161.11,PROD1213,Toys
ORD02550,CUST0028,2023-10-13,431.75,PROD3823,Books
ORD02551,CUST0327,2022-11-25,123.64,PROD1775,Toys
ORD02552,CUST0476,2022-01-14,391.55,PROD8692,Fashion
ORD02553,CUST0343,2023-08-26,419.38,PROD3419,Electronics
ORD02554,CUST0337,2021-08-05,455.79,PROD7459,Beauty
ORD02555,CUST0340,2021-08-19,495.64,PROD8033,Beauty
ORD02556,CUST0051,2025-01-02,206.33,PROD2355,Beauty
ORD02557,CUST0186,2021-05-30,368.84,PROD6927,Electronics
ORD02558,CUST0112,2022-08-01,359.28,PROD9082,Fashion
ORD02559,CUST0436,2024-06-19,316.98,PROD2806,Toys
ORD02560,CUST0108,2020-10-19,152.18,PROD2690,Beauty
ORD02561,CUST0044,2023-01-05,490.52,PROD9152,Fashion
ORD02562,CUST0227,2024-06-12,363.58,PROD5116,Beauty
ORD02563,CUST0440,2021-11-25,143.26,PROD6773,Fashion
ORD02564,CUST0018,2025-02-19,57.47,PROD3574,Fashion
ORD02565,CUST0246,2020-10-10,203.18,PROD9785,Beauty
ORD02566,CUST0318,2024-02-19,269.22,PROD4944,Home
ORD02567,CUST0285,2021-10-10,318.86,PROD1629,Beauty
ORD02568,CUST0423,2024-12-02,98.92,PROD4958,Home
ORD02569,CUST0476,2022-11-10,450.71,PROD3521,Home
ORD02570,CUST0283,2023-01-17,330.12,PROD6681,Fashion
ORD02571,CUST0141,2021-07-24,205.09,PROD7251,Toys
ORD02572,CUST0175,2022-02-10,261.03,PROD9194,Beauty
ORD02573,CUST0405,2025-02-28,454.17,PROD7083,Books
ORD02574,CUST0243,2023-08-15,130.84,PROD6795,Beauty
ORD02575,CUST0224,2022-05-24,150.49,PROD9100,Beauty
ORD02576,CUST0015,2024-03-04,454.79,PROD9182,Beauty
ORD02577,CUST0133,2022-05-16,473.65,PROD9450,Beauty
ORD02578,CUST0407,2024-09-23,120.33,PROD3446,Toys
ORD02579,CUST0498,2021-03-31,478.54,PROD6705,Fashion
ORD02580,CUST0325,2023-07-08,480.23,PROD9471,Beauty
ORD02581,CUST0472,2025-01-04,295.87,PROD5588,Books
ORD02582,CUST0444,2022-06-30,436.15,PROD1633,Beauty
ORD02583,CUST0349,2024-10-05,478.16,PROD6143,Home
ORD02584,CUST0047,2022-02-02,352.86,PROD7348,Toys
ORD02585,CUST0073,2024-01-30,25.32,PROD5547,Home
ORD02586,CUST0381,2024-12-16,464.45,PROD6009,Fashion
ORD02587,CUST0366,2023-08-19,392.52,PROD4603,Electronics
ORD02588,CUST0128,2021-05-21,63.48,PROD4765,Fashion
ORD02589,CUST0494,2022-09-04,131.58,PROD8285,Toys
ORD02590,CUST0479,2023-04-10,154.71,PROD7554,Fashion
ORD02591,CUST0151,2021-11-05,56.16,PROD5374,Beauty
ORD02592,CUST0316,2021-11-11,94.57,PROD6861,Books
ORD02593,CUST0080,2021-03-12,447.92,PROD1564,Beauty
ORD02594,CUST0226,2023-02-12,494.31,PROD1869,Beauty
ORD02595,CUST0364,2024-03-20,113.06,PROD9713,Electronics
ORD02596,CUST0346,2022-05-19,424.93,PROD7475,Electronics
ORD02597,CUST0069,2023-11-03,313.23,PROD3321,Electronics
ORD02598,CUST0486,2022-03-18,184.94,PROD9923,Fashion
ORD02599,CUST0146,2023-04-14,142.27,PROD1007,Books
ORD02600,CUST0292,2023-01-05,141.74,PROD3390,Electronics
ORD02601,CUST0333,2025-08-29,336.85,PROD5110,Toys
ORD02602,CUST0103,2024-09-20,230.55,PROD4937,Fashion
ORD02603,CUST0196,2022-02-15,86.7,PROD9494,Books
ORD02604,CUST0016,2024-12-30,404.6,PROD4469,Home
ORD02605,CUST0434,2025-03-25,284.6,PROD3262,Home
ORD02606,CUST0454,2024-04-14,59.72,PROD3579,Electronics
ORD02607,CUST0225,2023-04-24,340.08,PROD5621,Fashion
ORD02608,CUST0496,2023-12-29,422.11,PROD9498,Fashion
ORD02609,CUST0367,2021-03-25,219.34,PROD4199,Books
ORD02610,CUST0083,2022-02-16,244.07,PROD2220,Beauty
ORD02611,CUST0235,2022-07-18,190.31,PROD6072,Fashion
ORD02612,CUST0088,2023-04-25,12.14,PROD8130,Books
ORD02613,CUST0498,2025-07-20,22.32,PROD7140,Beauty
ORD02614,CUST0137,2025-03-23,478.94,PROD1310,Electronics
ORD02615,CUST0113,2021-05-08,217.15,PROD8480,Fashion
ORD02616,CUST0488,2023-01-17,154.61,PROD5818,Beauty
ORD02617,CUST0388,2022-11-14,316.25,PROD2197,Beauty
ORD02618,CUST0192,2024-01-19,42.03,PROD4784,Fashion
ORD02619,CUST0381,2022-07-17,442.71,PROD2431,Home
ORD02620,CUST0371,2024-11-15,282.56,PROD8330,Toys
ORD02621,CUST0473,2023-11-14,129.93,PROD7751,Home
ORD02622,CUST0296,2024-11-26,233.32,PROD1570,Home
ORD02623,CUST0227,2025-03-04,213.38,PROD3456,Electronics
ORD02624,CUST0403,2020-10-03,307.44,PROD1804,Home
ORD02625,CUST0422,2024-09-03,418.32,PROD2912,Home
ORD02626,CUST0425,2025-08-02,445.06,PROD3010,Home
ORD02627,CUST0077,2021-01-29,251.14,PROD4201,Toys
ORD02628,CUST0048,2025-05-30,151.58,PROD4692,Fashion
ORD02629,CUST0400,2024-09-25,102.75,PROD1413,Books
ORD02630,CUST0072,2022-10-26,116.41,PROD4831,Books
ORD02631,CUST0431,2022-01-12,379.49,PROD4031,Fashion
ORD02632,CUST0373,2025-02-16,127.99,PROD3089,Fashion
ORD02633,CUST0006,2020-10-17,306.4,PROD9549,Electronics
ORD02634,CUST0092,2023-04-12,143.85,PROD4500,Fashion
ORD02635,CUST0037,2021-02-10,122.91,PROD2018,Beauty
ORD02636,CUST0199,2024-07-27,73.84,PROD4931,Home
ORD02637,CUST0314,2022-05-19,313.88,PROD3451,Electronics
ORD02638,CUST0194,2025-05-21,152.77,PROD5560,Beauty
ORD02639,CUST0367,2021-06-15,246.73,PROD9840,Electronics
ORD02640,CUST0009,2021-06-19,51.85,PROD8798,Fashion
ORD02641,CUST0339,2021-07-23,273.41,PROD3423,Home
ORD02642,CUST0272,2022-09-08,226.68,PROD2874,Home
ORD02643,CUST0299,2021-08-09,483.24,PROD7087,Fashion
ORD02644,CUST0037,2024-01-09,425.37,PROD2802,Fashion
ORD02645,CUST0422,2024-08-11,45.55,PROD7623,Books
ORD02646,CUST0208,2023-05-03,478.1,PROD5858,Beauty
ORD02647,CUST0310,2022-03-13,442.35,PROD8216,Toys
ORD02648,CUST0340,2023-04-07,318.69,PROD8513,Electronics
ORD02649,CUST0015,2025-08-11,475.01,PROD2844,Beauty
ORD02650,CUST0429,2023-06-22,36.77,PROD2013,Home
ORD02651,CUST0335,2021-02-21,378.75,PROD8750,Beauty
ORD02652,CUST0219,2025-04-03,306.73,PROD8273,Fashion
ORD02653,CUST0422,2023-08-30,22.19,PROD6630,Toys
ORD02654,CUST0242,2023-06-22,269.62,PROD7349,Electronics
ORD02655,CUST0337,2023-11-03,484.39,PROD8613,Fashion
ORD02656,CUST0135,2024-03-19,319.76,PROD8812,Beauty
ORD02657,CUST0472,2022-11-11,384.02,PROD9294,Beauty
ORD02658,CUST0221,2023-03-23,322.27,PROD2039,Electronics
ORD02659,CUST0366,2021-03-23,98.87,PROD8661,Beauty
ORD02660,CUST0154,2025-07-23,442.9,PROD6591,Toys
ORD02661,CUST0408,2023-03-02,273.32,PROD9616,Beauty
ORD02662,CUST0452,2021-02-27,71.84,PROD5759,Beauty
ORD02663,CUST0097,2024-05-15,340.45,PROD6656,Home
ORD02664,CUST0093,2022-03-21,485.11,PROD9977,Beauty
ORD02665,CUST0011,2025-05-23,49.36,PROD5130,Books
ORD02666,CUST0471,2021-02-12,49.56,PROD2044,Toys
ORD02667,CUST0487,2023-09-28,449.88,PROD4124,Fashion
ORD02668,CUST0285,2024-12-02,314.21,PROD1599,Electronics
ORD02669,CUST0236,2023-03-08,495.6,PROD1912,Toys
ORD02670,CUST0467,2023-11-03,343.38,PROD3353,Fashion
ORD02671,CUST0048,2022-06-03,233.71,PROD8181,Beauty
ORD02672,CUST0409,2024-12-11,370.55,PROD2459,Home
ORD02673,CUST0030,2020-12-16,366.98,PROD4409,Beauty
ORD02674,CUST0165,2023-11-16,384.04,PROD2497,Home
ORD02675,CUST0434,2024-06-20,85.02,PROD3953,Fashion
ORD02676,CUST0083,2021-01-22,70.23,PROD2119,Fashion
ORD02677,CUST0316,2025-02-01,372.59,PROD2318,Toys
ORD02678,CUST0213,2023-10-09,54.82,PROD9385,Fashion
ORD02679,CUST0393,2023-02-18,82.66,PROD9693,Electronics
ORD02680,CUST0093,2023-08-10,45.14,PROD4657,Electronics
ORD02681,CUST0075,2025-03-08,484.56,PROD5897,Electronics
ORD02682,CUST0246,2023-06-06,207.34,PROD8527,Beauty
ORD02683,CUST0133,2020-11-03,436.15,PROD1899,Electronics
ORD02684,CUST0175,2021-07-22,453.18,PROD1786,Electronics
ORD02685,CUST0257,2025-04-22,205.08,PROD8292,Books
ORD02686,CUST0043,2021-12-27,405.19,PROD5385,Fashion
ORD02687,CUST0095,2020-11-20,99.13,PROD7585,Beauty
ORD02688,CUST0165,2025-05-29,41.93,PROD6953,Toys
ORD02689,CUST0312,2021-06-21,465.25,PROD7810,Books
ORD02690,CUST0026,2023-03-11,75.36,PROD1012,Home
ORD02691,CUST0159,2025-01-03,467.29,PROD3819,Home
ORD02692,CUST0006,2024-06-03,26.43,PROD8374,Books
ORD02693,CUST0490,2022-02-04,360.59,PROD8882,Toys
ORD02694,CUST0480,2024-03-22,467.51,PROD7670,Fashion
ORD02695,CUST0024,2020-11-18,115.74,PROD6692,Fashion
ORD02696,CUST0100,2024-01-12,174.05,PROD6782,Fashion
ORD02697,CUST0110,2022-10-31,445.18,PROD7663,Electronics
ORD02698,CUST0003,2024-09-04,449.56,PROD6974,Home
ORD02699,CUST0244,2025-03-07,54.69,PROD7698,Home
ORD02700,CUST0380,2024-04-09,454.71,PROD6676,Books
ORD02701,CUST0005,2025-02-23,286.25,PROD4256,Toys
ORD02702,CUST0447,2024-02-28,255.2,PROD8976,Beauty
ORD02703,CUST0446,2024-10-06,250.64,PROD1759,Books
ORD02704,CUST0253,2022-07-06,15.36,PROD9068,Books
ORD02705,CUST0060,2022-03-17,463.05,PROD9800,Beauty
ORD02706,CUST0421,2025-09-03,221.26,PROD7407,Beauty
ORD02707,CUST0419,2025-02-22,416.33,PROD5474,Books
ORD02708,CUST0307,2024-03-07,126.46,PROD9411,Fashion
ORD02709,CUST0453,2023-01-06,26.31,PROD7377,Home
ORD02710,CUST0126,2023-10-02,80.51,PROD8448,Toys
ORD02711,CUST0207,2025-06-30,127.18,PROD1252,Fashion
ORD02712,CUST0254,2023-06-26,297.61,PROD6197,Electronics
ORD02713,CUST0038,2025-02-15,483.84,PROD7081,Home
ORD02714,CUST0363,2020-12-06,462.08,PROD9107,Fashion
ORD02715,CUST0389,2024-09-29,254.09,PROD7715,Beauty
ORD02716,CUST0192,2025-06-09,111.72,PROD9015,Home
ORD02717,CUST0138,2023-07-30,394.07,PROD6257,Toys
ORD02718,CUST0354,2021-05-12,129.09,PROD7155,Beauty
ORD02719,CUST0103,2024-04-23,274.34,PROD4692,Electronics
ORD02720,CUST0001,2021-06-03,232.7,PROD8252,Home
ORD02721,CUST0011,2021-10-31,405.01,PROD5847,Books
ORD02722,CUST0027,2025-01-29,210.79,PROD7019,Home
ORD02723,CUST0203,2024-12-04,459.79,PROD1428,Beauty
ORD02724,CUST0444,2023-11-10,274.24,PROD4948,Beauty
ORD02725,CUST0276,2021-10-31,258.27,PROD2459,Toys
ORD02726,CUST0410,2024-10-11,66.13,PROD8401,Electronics
ORD02727,CUST0124,2022-03-25,303.96,PROD2960,Books
ORD02728,CUST0495,2024-12-19,99.73,PROD9031,Fashion
ORD02729,CUST0498,2023-04-06,145.32,PROD2756,Books
ORD02730,CUST0369,2021-05-21,244.95,PROD8841,Home
ORD02731,CUST0147,2021-01-14,17.68,PROD3101,Books
ORD02732,CUST0153,2024-02-23,446.52,PROD8288,Books
ORD02733,CUST0285,2022-02-22,263.8,PROD8551,Home
ORD02734,CUST0346,2025-01-29,200.29,PROD5320,Fashion
ORD02735,CUST0180,2022-09-11,273.39,PROD7878,Fashion
ORD02736,CUST0210,2025-01-11,321.63,PROD3899,Home
ORD02737,CUST0056,2022-08-06,287.4,PROD7053,Home
ORD02738,CUST0105,2023-01-02,347.97,PROD7041,Beauty
ORD02739,CUST0091,2022-08-30,88.22,PROD8009,Toys
ORD02740,CUST0324,2025-05-14,118.95,PROD1613,Fashion
ORD02741,CUST0455,2022-02-26,47.71,PROD8538,Toys
ORD02742,CUST0380,2023-01-07,443.43,PROD3268,Toys
ORD02743,CUST0457,2025-03-01,84.71,PROD7223,Fashion
ORD02744,CUST0421,2021-12-02,140.68,PROD4315,Electronics
ORD02745,CUST0051,2024-08-08,105.5,PROD6264,Toys
ORD02746,CUST0473,2021-06-10,149.48,PROD3936,Beauty
ORD02747,CUST0397,2024-05-15,161.63,PROD9328,Toys
ORD02748,CUST0091,2025-03-16,41.09,PROD1059,Books
ORD02749,CUST0397,2022-12-04,201.3,PROD8465,Toys
ORD02750,CUST0268,2024-01-19,105.04,PROD7158,Fashion
ORD02751,CUST0203,2023-04-26,376.02,PROD3655,Beauty
ORD02752,CUST0177,2023-12-07,304.7,PROD7499,Home
ORD02753,CUST0357,2022-07-03,451.75,PROD1423,Beauty
ORD02754,CUST0125,2020-10-18,132.22,PROD7452,Books
ORD02755,CUST0295,2023-11-20,74.99,PROD1718,Home
ORD02756,CUST0375,2024-08-03,87.61,PROD8558,Fashion
ORD02757,CUST0287,2024-02-27,94.93,PROD1352,Home
ORD02758,CUST0461,2022-01-15,289.16,PROD9626,Toys
ORD02759,CUST0240,2023-04-23,65.13,PROD5283,Home
ORD02760,CUST0498,2021-12-06,439.8,PROD9416,Electronics
ORD02761,CUST0314,2024-09-05,28.66,PROD8195,Books
ORD02762,CUST0122,2023-07-30,51.69,PROD8021,Fashion
ORD02763,CUST0481,2022-08-06,333.85,PROD1636,Toys
ORD02764,CUST0228,2021-09-01,69.85,PROD2840,Electronics
ORD02765,CUST0035,2022-12-19,158.95,PROD6412,Books
ORD02766,CUST0176,2024-06-23,358.13,PROD3220,Books
ORD02767,CUST0116,2020-10-18,16.19,PROD9849,Fashion
ORD02768,CUST0253,2022-11-09,495.06,PROD5866,Beauty
ORD02769,CUST0386,2023-06-21,409.69,PROD7053,Books
ORD02770,CUST0032,2024-06-18,229.38,PROD9206,Fashion
ORD02771,CUST0208,2021-08-22,314.78,PROD9159,Beauty
ORD02772,CUST0351,2022-10-02,67.95,PROD1944,Beauty
ORD02773,CUST0353,2024-07-14,483.46,PROD7178,Electronics
ORD02774,CUST0392,2025-07-21,305.47,PROD4489,Books
ORD02775,CUST0408,2022-01-11,410.0,PROD8275,Fashion
ORD02776,CUST0385,2021-08-29,218.93,PROD2518,Books
ORD02777,CUST0171,2020-12-17,144.66,PROD6815,Beauty
ORD02778,CUST0303,2024-03-17,265.93,PROD2506,Home
ORD02779,CUST0091,2021-08-28,390.8,PROD9270,Beauty
ORD02780,CUST0022,2025-03-23,303.03,PROD1533,Electronics
ORD02781,CUST0024,2022-10-03,250.88,PROD8772,Books
ORD02782,CUST0193,2024-12-29,410.78,PROD8576,Home
ORD02783,CUST0211,2022-09-03,313.02,PROD7879,Home
ORD02784,CUST0289,2020-10-23,50.03,PROD4891,Books
ORD02785,CUST0197,2024-08-05,67.5,PROD7092,Home
ORD02786,CUST0306,2020-10-28,138.85,PROD1817,Fashion
ORD02787,CUST0017,2020-11-24,287.35,PROD5473,Electronics
ORD02788,CUST0438,2025-08-26,166.54,PROD5448,Home
ORD02789,CUST0217,2022-10-23,367.57,PROD8868,Electronics
ORD02790,CUST0390,2020-12-15,69.52,PROD9562,Beauty
ORD02791,CUST0362,2021-01-16,417.96,PROD7792,Electronics
ORD02792,CUST0438,2023-04-27,161.49,PROD2406,Books
ORD02793,CUST0043,2020-10-15,128.82,PROD9024,Toys
ORD02794,CUST0218,2022-10-25,390.59,PROD7127,Toys
ORD02795,CUST0342,2023-08-19,389.51,PROD5759,Beauty
ORD02796,CUST0430,2022-03-09,190.22,PROD7395,Toys
ORD02797,CUST0424,2025-08-03,27.24,PROD1078,Beauty
ORD02798,CUST0208,2024-11-02,370.98,PROD5300,Electronics
ORD02799,CUST0112,2024-03-21,431.23,PROD8282,Books
ORD02800,CUST0363,2022-06-15,439.41,PROD8304,Electronics
ORD02801,CUST0012,2025-01-06,211.18,PROD7575,Toys
ORD02802,CUST0394,2024-10-22,314.8,PROD6698,Home
ORD02803,CUST0142,2021-10-06,274.77,PROD3635,Electronics
ORD02804,CUST0357,2023-01-07,188.2,PROD3437,Books
ORD02805,CUST0365,2021-08-08,376.21,PROD9643,Electronics
ORD02806,CUST0007,2021-06-30,340.92,PROD1674,Beauty
ORD02807,CUST0365,2023-08-24,99.76,PROD5083,Fashion
ORD02808,CUST0265,2023-01-13,243.64,PROD4467,Books
ORD02809,CUST0445,2022-03-30,146.18,PROD9158,Home
ORD02810,CUST0042,2023-11-26,388.3,PROD3842,Beauty
ORD02811,CUST0259,2024-02-22,454.9,PROD6650,Electronics
ORD02812,CUST0355,2023-10-28,395.86,PROD5755,Beauty
ORD02813,CUST0404,2024-03-17,177.73,PROD3537,Toys
ORD02814,CUST0387,2023-11-03,145.22,PROD1391,Fashion
ORD02815,CUST0419,2024-05-22,252.23,PROD3370,Books
ORD02816,CUST0357,2025-04-14,82.97,PROD4138,Home
ORD02817,CUST0420,2021-09-05,254.17,PROD5529,Beauty
ORD02818,CUST0327,2024-09-21,16.55,PROD2252,Electronics
ORD02819,CUST0232,2023-10-29,141.58,PROD2254,Electronics
ORD02820,CUST0236,2023-10-30,426.48,PROD1329,Toys
ORD02821,CUST0416,2022-10-01,37.43,PROD8102,Fashion
ORD02822,CUST0204,2022-11-05,241.72,PROD9374,Books
ORD02823,CUST0062,2024-04-01,338.14,PROD2631,Toys
ORD02824,CUST0111,2022-05-10,18.55,PROD4681,Fashion
ORD02825,CUST0241,2021-09-03,174.61,PROD3259,Fashion
ORD02826,CUST0205,2022-02-01,72.38,PROD1244,Books
ORD02827,CUST0465,2021-03-26,340.09,PROD1957,Books
ORD02828,CUST0222,2021-03-02,364.71,PROD6072,Electronics
ORD02829,CUST0228,2021-09-03,414.7,PROD7268,Books
ORD02830,CUST0163,2020-10-21,31.42,PROD2430,Beauty
ORD02831,CUST0203,2023-08-24,81.02,PROD8855,Books
ORD02832,CUST0198,2025-07-05,220.11,PROD7375,Fashion
ORD02833,CUST0220,2024-09-02,269.95,PROD3390,Home
ORD02834,CUST0331,2024-11-17,21.33,PROD6100,Fashion
ORD02835,CUST0190,2021-07-09,491.26,PROD5969,Fashion
ORD02836,CUST0397,2025-03-28,73.58,PROD8708,Fashion
ORD02837,CUST0499,2024-09-08,474.05,PROD5997,Electronics
ORD02838,CUST0316,2021-10-04,102.41,PROD5772,Beauty
ORD02839,CUST0271,2024-12-24,183.48,PROD1200,Fashion
ORD02840,CUST0393,2024-07-04,13.75,PROD7518,Home
ORD02841,CUST0058,2025-09-27,366.32,PROD8004,Beauty
ORD02842,CUST0074,2024-12-18,342.82,PROD8507,Electronics
ORD02843,CUST0487,2020-10-15,301.25,PROD5358,Beauty
ORD02844,CUST0396,2022-01-28,457.62,PROD1140,Home
ORD02845,CUST0325,2024-10-19,365.06,PROD1482,Books
ORD02846,CUST0271,2022-10-01,168.76,PROD1272,Toys
ORD02847,CUST0016,2025-02-14,484.2,PROD7707,Electronics
ORD02848,CUST0464,2023-09-19,69.49,PROD4503,Electronics
ORD02849,CUST0389,2025-07-03,125.92,PROD6057,Electronics
ORD02850,CUST0318,2021-01-05,368.14,PROD2043,Books
ORD02851,CUST0429,2024-09-25,29.3,PROD5560,Home
ORD02852,CUST0111,2023-06-29,162.22,PROD1342,Books
ORD02853,CUST0028,2025-03-31,289.5,PROD7353,Books
ORD02854,CUST0229,2022-05-20,278.09,PROD1397,Home
ORD02855,CUST0332,2025-09-28,370.49,PROD3343,Books
ORD02856,CUST0142,2020-10-14,310.11,PROD8501,Home
ORD02857,CUST0226,2024-08-13,305.04,PROD3063,Beauty
ORD02858,CUST0213,2023-04-17,87.88,PROD7996,Home
ORD02859,CUST0113,2025-09-16,397.28,PROD9683,Books
ORD02860,CUST0478,2024-08-17,410.97,PROD5630,Toys
ORD02861,CUST0097,2022-06-17,65.73,PROD5260,Home
ORD02862,CUST0382,2024-12-07,209.72,PROD3259,Home
ORD02863,CUST0415,2022-10-09,359.61,PROD3952,Home
ORD02864,CUST0451,2023-05-13,35.64,PROD2591,Toys
ORD02865,CUST0025,2020-10-29,313.22,PROD4019,Toys
ORD02866,CUST0487,2025-07-30,180.66,PROD6439,Home
ORD02867,CUST0382,2022-03-10,34.1,PROD3584,Home
ORD02868,CUST0099,2022-01-07,473.78,PROD9069,Electronics
ORD02869,CUST0013,2024-01-05,29.37,PROD4881,Toys
ORD02870,CUST0087,2021-06-29,101.84,PROD1725,Fashion
ORD02871,CUST0485,2020-12-31,395.83,PROD2865,Fashion
ORD02872,CUST0071,2021-11-20,422.88,PROD7061,Home
ORD02873,CUST0192,2021-10-31,222.36,PROD2462,Home
ORD02874,CUST0166,2022-05-17,217.78,PROD1987,Fashion
ORD02875,CUST0455,2023-05-17,239.05,PROD2649,Books
ORD02876,CUST0011,2022-07-18,134.02,PROD5844,Electronics
ORD02877,CUST0105,2021-09-06,69.43,PROD9682,Home
ORD02878,CUST0043,2022-02-05,477.85,PROD1859,Toys
ORD02879,CUST0341,2023-06-18,232.01,PROD8631,Toys
ORD02880,CUST0447,2022-03-30,335.32,PROD2193,Fashion
ORD02881,CUST0407,2022-01-14,459.32,PROD5250,Beauty
ORD02882,CUST0169,2021-09-03,194.99,PROD9038,Electronics
ORD02883,CUST0058,2024-03-22,155.93,PROD6947,Toys
ORD02884,CUST0013,2023-12-24,282.84,PROD5722,Beauty
ORD02885,CUST0036,2024-08-27,273.69,PROD5637,Electronics
ORD02886,CUST0398,2024-09-21,43.53,PROD2124,Fashion
ORD02887,CUST0111,2021-12-24,186.33,PROD4290,Fashion
ORD02888,CUST0030,2022-01-21,157.63,PROD8633,Toys
ORD02889,CUST0384,2021-04-21,185.18,PROD7386,Toys
ORD02890,CUST0029,2022-07-20,166.34,PROD4958,Home
ORD02891,CUST0415,2022-10-03,102.89,PROD4805,Books
ORD02892,CUST0225,2025-09-21,348.29,PROD1086,Fashion
ORD02893,CUST0449,2025-08-23,69.66,PROD5996,Home
ORD02894,CUST0230,2024-01-02,230.7,PROD1149,Toys
ORD02895,CUST0411,2024-07-01,63.53,PROD8706,Electronics
ORD02896,CUST0150,2021-12-03,437.92,PROD9353,Electronics
ORD02897,CUST0023,2025-01-30,406.91,PROD2502,Fashion
ORD02898,CUST0317,2024-08-31,121.01,PROD2467,Electronics
ORD02899,CUST0356,2023-05-15,341.91,PROD4687,Books
ORD02900,CUST0055,2023-01-30,325.3,PROD7654,Fashion
ORD02901,CUST0020,2022-10-20,392.33,PROD7482,Electronics
ORD02902,CUST0223,2024-03-27,209.34,PROD8725,Beauty
ORD02903,CUST0441,2020-12-22,454.83,PROD8740,Fashion
ORD02904,CUST0370,2023-10-21,291.64,PROD2310,Home
ORD02905,CUST0008,2023-05-07,92.55,PROD4250,Home
ORD02906,CUST0469,2022-08-21,431.92,PROD4493,Toys
ORD02907,CUST0124,2024-11-26,147.37,PROD1625,Books
ORD02908,CUST0269,2021-02-10,33.44,PROD5341,Beauty
ORD02909,CUST0091,2025-01-04,27.14,PROD7719,Beauty
ORD02910,CUST0423,2023-05-18,383.49,PROD9502,Beauty
ORD02911,CUST0257,2022-12-01,446.73,PROD2219,Electronics
ORD02912,CUST0490,2022-01-31,349.68,PROD3885,Toys
ORD02913,CUST0178,2021-07-27,411.43,PROD4978,Books
ORD02914,CUST0427,2022-12-30,331.05,PROD2585,Books
ORD02915,CUST0384,2022-12-03,465.26,PROD8357,Toys
ORD02916,CUST0469,2022-10-13,224.99,PROD3665,Home
ORD02917,CUST0414,2023-01-12,100.57,PROD1474,Fashion
ORD02918,CUST0310,2023-02-27,92.16,PROD4395,Toys
ORD02919,CUST0338,2020-12-31,128.6,PROD6649,Books
ORD02920,CUST0488,2021-07-21,491.93,PROD8883,Electronics
ORD02921,CUST0320,2021-03-15,458.46,PROD2556,Toys
ORD02922,CUST0285,2023-03-30,98.06,PROD5956,Books
ORD02923,CUST0264,2021-02-14,60.3,PROD1644,Beauty
ORD02924,CUST0378,2024-05-15,71.39,PROD8372,Beauty
ORD02925,CUST0049,2020-11-04,435.51,PROD1277,Books
ORD02926,CUST0172,2025-06-09,170.28,PROD9824,Fashion
ORD02927,CUST0408,2023-06-12,161.3,PROD1804,Toys
ORD02928,CUST0355,2025-04-17,224.8,PROD5890,Books
ORD02929,CUST0161,2022-07-10,358.55,PROD9383,Toys
ORD02930,CUST0007,2022-05-12,230.86,PROD7100,Fashion
ORD02931,CUST0458,2020-10-18,428.58,PROD9041,Books
ORD02932,CUST0369,2023-08-03,307.09,PROD7070,Electronics
ORD02933,CUST0189,2022-04-09,414.12,PROD8187,Electronics
ORD02934,CUST0266,2021-02-14,15.77,PROD6302,Electronics
